texto,label,predito
"A Polícia Militar (PM) foi acionada para uma ocorrência de ataque com arma de fogo dentro da Escola Estadual Sapopemba, na zona leste de São Paulo, na manhã desta segunda-feira, 23. — Foto: PETER LEONE/O FOTOGRÁFICO/ESTADÃO CONTEÚDO Segundo uma nova pesquisa do Datafolha, 23% dos moradores de São Paulo apontam como principal problema da cidade a segurança. Outros temas que trazem mais preocupação para os paulistanos são a saúde (16%), e enchentes e canalização do esgoto, citadas por 9%. O levantamento, que ouviu 1.090 eleitores na capital paulista na quinta (7) e sexta (8), revela ainda que o prefeito Ricardo Nunes (MDB) e seu principal concorrente na corrida eleitoral, Guilherme Boulos (PSOL), estão empatados nas intenções de voto, à frente dos demais pré-candidatos. Quando questionados sobre as áreas que deveriam ser prioridade para o próximo prefeito melhorar a vida dos moradores, segurança (18%) e saúde (17%) lideram, seguidas por educação e situação dos moradores de rua, ambos com 11%. Ao serem questionados sobre os temas prioritários para melhorar suas próprias vidas, os eleitores destacaram segurança (22%), saúde (18%) e emprego (16%). Os resultados refletem uma tendência encontrada na pesquisa Datafolha de setembro do ano passado, onde pela primeira vez em 11 anos os paulistanos sinalizaram que a segurança supera a saúde como a principal preocupação na cidade.",1,1.0
"Chuvas não impedem desmatamento na Amazônia . . vídeo compartilhar facebook e whatsapp médico parar contestar desmatamento amazônia divulgar instituto nacional pesquisar espacial inpe afirmar desmatar o florestar janeiro o julho chuvoso e permitir queimar alegação entanto falso o período chuva região amazônia novembro e março confirmar especialista entrevistar d especialista explicar impossível desmatar o florestar chuva acordar estação chuvoso haver região seco o sul amazônia transição o cerrar derrubar árvore método tratores e motosserras e esperar o estação seco queimar limpar o terreno preliminar coletados satélite e divulgar inpe site terra brasilis mostrar aumentar 212,4 desmatamento amazônia julho o o período ano anterior inpe questionar presidente jair bolsonaro contestar o veracidade reclamar divulgação e informação prejudicar o nome brasil exterior",0,0.0
Bolsonaro diz que Brasil poderá comprar vacina da Moderna contra covid-19 . . o presidente jair bolsonaro n quinta-feira detalhar o brasil comprar o vacinar moderno o covid-19 live semanal o presidente voltar o o governar disponibilizar vacinar o população interessar imunizar o coronavírus e repetir tomar vacinar o covid-19 justificar fato contaminar apesar haver casar registrar reinfecção país o moderno vacinar autorizar emergencial unir dia,1,0.0
"Ford desiste de fechar fábricas e não vai mais sair do Brasil . Boato – O senador Jaques Wagner anunciou após, uma reunião entre a Ford e Paulo Guedes, que a montadora desistiu de fechar fábricas no Brasil e não vai mais sair do país.. noite exclusivo feliz notícia acabar acontecer reunião o ministrar economia paulo guedes falar o ford bahia o ford anunciar iriar sair país deixar vago empregar o equipar econômica brasil conseguir reverter o situação permanecer incentivo e trazer proposto o ford permanecer brasil conformar compromisso salvar enganir parabém o o ministrar paulo guedes.parabéns equipar econômica o brasil oferecer melhorar condição obviamente condição justo o mercar receber indústria o mundo parabém o o paulo guedes parabém equipar econômica parabém empregar fábrica continuar emprego notícia forte abraçar o todos.urgente o ford sair brasil super ministrar resolver o problema – obrigar o o petista jacques wagner o o notícia compartilhar galera o esquerdo maldizer tava culpar presidente dor … .certa o dedo joinha espalhar pro mundo presidente compromisso o brasil o notícia baiano notícia governador ruir acabar sair reunião o ministrar paulo guedes senador vice-governador e garantir haver ameaçar o incentivo comprometido o ford 2025evidentemente solução o paulo o bahia entrar n contar repetir o ford manter o compromisso governar brasileiro e governar bahia incentivo fiscal notícia ruir notícia trabalhador ford notícia bahia abraçar sair quente notícia",0,0.0
Interior ultrapassa a Grande São Paulo no número de mortes por covid-19 . . o interior paulo ultrapassar o região paulo absoluto morte covid-19 acordar apresentar hoje governar paulista 5.612 pessoa morrer interior e 5.318 paulo crescimento diverso região melhorar sorocaba campino região adicionar leito trazer o necessidade endurecimento restrição e resultar alertar região valer ribeira ribeirão preto valer paraíba e piracicaba o secretário desenvolvimento regional marcar vinholi d apresentar mostrar o interior alcançar o capital casar covid-19 casar d região coordenador executivo centrar contingência paulo joão gabbardo afirmar o crescimento interior prever o crescimento morte interior semana,1,0.0
infelizmente mais uma denúncia agora conta a Receita Federal duas aeronaves apreendidas estão vendo aqui ó roupa doação mostrei lá dentro o restaurante para vocês no vídeo anterior […] Eles simplesmente tomararam eles estão tomando arrecadações estão se apropriando disso tão tão lucrando com as doações do Povo em cima do trabalho do Povo em cima da tragédia que aconteceu neste lugar o que estamos vendo aqui é a maior catástrofe tudo do nosso país e o pior o pior governo que já existiu […] como eu disse duas aeronaves apreendidas pela Receita Federal doação no Brasil inteiro vindo já aeronaves particular apreendido são um absurdo isso é matar o nosso povo isso é matar até os voluntários […],0,0.0
"Coronavírus: Empresas estimam corte de 3 milhões de vagas até o fim de maio . . o impactar pandemia coronavírus o atividade produtivo comedir o medir diverso provocar desempregar reduzir faturamento e adiar cancelar investimento levantamento entidade representar setores indústria comércio e serviço entidade empresário estimar milhão vagar fechar o maio público recente o desempregar atingir 12,3 milhão brasileiro trimestre encerrar fevereiro acordar pesquisar nacional amostrar domicílio contínuo pnad contínuo divulgar março instituto brasileiro geografia e estatístico ibge o abimaq associação brasileiro indústria máquina o aspecto preocupante d crise justamente manutenção empregar pesquisar realizar entidade dia março e abril juntar associar revelar 21,4 empresar pesquisar demitir cercar 16,4 mão obrar gerar redução postar representar quedar empregar indústria máquina e equipamento março acordar o pesquisar impactar pandemia covid-19 praticamente empresar amostrar informar pretender demitir ninguém exatamente o demissão estimar chegar o empregar indústria o significar empregar diretos e indiretos o chegar o pessoa afirmar o presidente executivo abimaq josé veloso",1,0.0
"“Lei Ruanet,pagar deputados pra retirar assinatura da CPMI do dia 8 vale mais que o remédio para essa criança. Que juiz é esse !? Quanta maldade…!”. “Esse juiz q negou o remédio,ainda vai pagar caro pq a Lei de Deus ,cobra! Aguarde juiz,o mundo da voltas!”. “A VIDA DESTA MENINA, ESTA VALENDO MENOS DO QUE 5 MILHÕES PARA CLAUDIA ARRAIA E OS 10 BILHÕES DA LEI RUANE OU RUA LADRA PARA GOVERO ATUAL E ESTE JUIZ FEDERAL!!!!”. “Juiz do judiciário Brasileiro, seguindo o passo do STF e do Presidente nomeado no BRASIL, que são genocidas. Decreta sentença de morte a criança portadora de enfermidades !!!”. *JUIZ DECRETA PENA DE MORTE PARA UMA CRIANÇA BRASILEIRA!! VC AINDA ACREDITA QUE NÃO HÁ PENA DE MORTE NO BRASIL ? Pra comprar lagostas, pra dar $5 milhões pra Cláudia Raia (Agora Ludimila), pra dar nosso dinheiro pra Cuba, Argentina, Venezuela, pra aumentar os Ministérios pra 37… Pode!!! Mas, pro Estado pagar o remédio de uma criança, com risco de morte, é gasto desnecessário e absurdo!! Assistam o que relata a mãe. E pensar que há dois anos o governo acusado por muitos de não se importar com doentes, liberou bilhões para estados e municípios combater a pandemia, ou seja, investir em saúde e acabou com a farra de alguns artistas consagrados e emissoras de Tv acostumados a mamar nas tetas do estado e foi sistematicamente criticado pelos meios da grande imprensa. Não tem como dar certo TODOS PELA ANTÔNIA, ME AJUDE AI SR.JUIZ LIBERA ESTA MEDICAÇÃO.",0,0.0
Black Friday surgiu com a venda de escravos em 1904 nos Estados Unidos . Boato – A origem do termo Black Friday é triste. A Sexta-feira Negra foi criada em 1904 durante o comércio de escravos nos Estados Unidos. Negros eram vendidos com desconto.. escravo moderno black friday o origem black friday outro o vender escravo dia seguinte o o dia ação graça vender escravo “ descontar ” comedir o temporada invernar e necessário o colheita algodão d o black “ preto ” inglês o consumismo assimilar nenhum pudor tradição e criar unir ocasião comprar e comprar o natal exportar europa achar horar o origem desumano “ o triste história e significar black_friday durante o comércio escravo américa durante o sexta-feira negro escravo vendido descontar impulsionar o economia d black escravo origem africano friday sexta-feira o datar vender finar novembro levantar africano dever apoiar insultar o tornar moda importar expressão questionar o origem palavra verdadeiro sentir black friday,0,0.0
Entenda a polêmica da lagosta liberada por Kassio Nunes para o STF . . comer o favorito presidente jair bolsonaro parir o indicar o umar vago o supremo tribunal federal o desembargador federal kassio nunes marcar julgar processar polêmico o ano passar responsável pelar decisão liberar o licitação stf prever o comprar item considerar luxar comer lagosta e vinho premiar o episódio resgatar conservador o fato parir atacar o nomeação nunes tentativo pressionar bolsonaro o escolher desembargador nomear o trf-1 pelar ex-presidente dilma roussef pt e vestir o mear jurídico comer juiz alinhar o o perfil garantista privilegiar o direito investigar oposição alar punitivista orientação identificar o atuação lavar jato o atuação nunes o casar ocorrer o licitação stf suspenso umar decisão instância justiçar federal distrito federal o ação apresentar pelar deputar federal carla zambelli psl-sp haver luxar desnecessário o contratação entrar o pedir stf o edital licitação medalhão lagosta camarão o o vapor e vinho ganhar pelar premiações internacional,1,0.0
"É que vídeo mostre filhos de Renan Calheiros fazendo festa em avião da FAB. FAB afirma, em nota, que a aeronave que aparece no vídeo não pertence à Força Aérea Brasileira. Imagens também não mostram nenhum filho do senador. Assessoria de Renan Calheiros afirma que mensagem é 'totalmente fake'.. circular rede social vídeo mostrar jovem embarcar aeronave e cena descontrair interior jato legendar filho senador renan calheiros mdb-al relator cpi covid avião forçar aéreo brasileiro fab o fab afirmar noto o aeronave aparecer vídeo pertencer forçar aéreo brasileiro d pessoa vídeo fisicamente filho renan calheiros o vídeo circulação publicar internet",0,0.0
Trump volta atrás em promessa de vacina contra coronavírus até o fim do ano . . o presidente unir donald trump voltar alegação país entregar vacinar eficaz o coronavírus o d ano durante coletiva imprensar hoje questionar jornalista o promessa e responder prometer achar chance substancial domingo trump confiante vacinar desenvolver o o ano vacinar garantir hoje o presidente acrescentar o projeto e receber relatório diário empresar trabalhar desenvolver vacinar detalhar,1,0.0
"Bolsonaro, em atendimento do Auxílio-Emergencial em Marajó (PA), indaga “cadê o meu emergencial?” . . o convite agência-barco caixa econômica o presidente jair bolsonaro participar atendimento auxílio-emergencial ilhar marajó pa família beneficiar auxílio convidar o tirar foto bolsonaro cadê o emergencial",1,0.0
